u,v,key,osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,tunnel,bridge,width
383209698,1074623812,0,60442252,,,residential,False,True,59.188,"LINESTRING (139.7053558 35.6497813, 139.7053042 35.6497875, 139.7050908 35.6497998, 139.7048804 35.6498006, 139.704702 35.6497946)",,30,,,,
383209708,1550081955,0,48274900,2,八幡通り,tertiary,False,True,3.844,"LINESTRING (139.7032506 35.6507391, 139.7032811 35.6507632)",872,40,,,,
383209708,698642715,0,33560983,2,,tertiary,False,False,47.945,"LINESTRING (139.7032506 35.6507391, 139.7031911 35.6507816, 139.7028743 35.6510429)",432,,,,,
383209708,252677197,0,258432975,2,八幡通り,tertiary,False,False,70.974,"LINESTRING (139.7032506 35.6507391, 139.7031865 35.6506725, 139.7028101 35.6502109)",872,40,,,,
383209719,383209721,0,56251322,,,tertiary,False,False,48.784,"LINESTRING (139.7009878 35.6542275, 139.7010893 35.6546584)",432,30,,,,
383209719,650086674,0,56251322,,,tertiary,False,True,254.6,"LINESTRING (139.7009878 35.6542275, 139.7009983 35.6541741, 139.7011719 35.6537788, 139.7013884 35.6533156, 139.7018558 35.6522156, 139.7019205 35.652068)",432,30,,,,
383209719,659717036,0,833121313,2,,tertiary,False,False,49.916,"LINESTRING (139.7009878 35.6542275, 139.7012897 35.6541901, 139.7015067 35.6541654, 139.7015344 35.6541623)",870,30,,,,
383209721,1705811823,0,56251322,,,tertiary,False,False,72.769,"LINESTRING (139.7010893 35.6546584, 139.7012516 35.6552994)",432,30,,,,
383209721,383209719,0,56251322,,,tertiary,False,True,48.784,"LINESTRING (139.7010893 35.6546584, 139.7009878 35.6542275)",432,30,,,,
383209721,762229049,0,60901107,,,residential,False,False,67.822,"LINESTRING (139.7010893 35.6546584, 139.700355 35.654785)",,,,,,
383209721,762229000,0,60901107,,,residential,False,True,53.048,"LINESTRING (139.7010893 35.6546584, 139.701674 35.654615)",,,,,,
383209726,742560937,0,49042351,,,unclassified,True,False,21.952,"LINESTRING (139.7013223 35.6555776, 139.7013686 35.6557714)",432,,,,,
383209726,1705811823,0,56251322,,,tertiary,False,True,31.587,"LINESTRING (139.7013223 35.6555776, 139.7012516 35.6552994)",432,30,,,,
387766329,701831695,0,74271100,2,,residential,False,True,62.677,"LINESTRING (139.7059625 35.6533961, 139.7055487 35.6538485)",,30,,,,
387766340,622324954,0,51768118,,,unclassified,True,False,52.358,"LINESTRING (139.7057227 35.6507832, 139.7055387 35.6503367)",,,,,,
387766346,1312648604,0,49254202,,,residential,False,False,212.842,"LINESTRING (139.704263 35.6478999, 139.7042343 35.6483295, 139.7042295 35.6483668, 139.7042154 35.6484123, 139.7041839 35.6484556, 139.7041716 35.6484726, 139.7040811 35.6485562, 139.7040756 35.648566, 139.7040746 35.6485764, 139.7040836 35.6485938, 139.7041038 35.6486177, 139.7042064 35.6486926, 139.7042714 35.6487527, 139.7042794 35.6487623, 139.7046107 35.649157, 139.7051754 35.6490672)",,,,,,
387766346,1556927208,0,49254786,,,residential,False,False,153.139,"LINESTRING (139.704263 35.6478999, 139.7042696 35.647816, 139.7043192 35.6466259, 139.7043235 35.6465236)",,,,,,
387766346,731459478,0,49255208,,,residential,True,False,56.196,"LINESTRING (139.704263 35.6478999, 139.704103 35.6478899, 139.7036461 35.6478374)",,,,,,
387766346,662240211,0,757030815,,内記坂,residential,False,True,31.917,"LINESTRING (139.704263 35.6478999, 139.7043302 35.6479064, 139.704408 35.6479272, 139.7045904 35.6480008)",,30,,,,
501152156,2133261504,0,"[254992125, 227388615]",3,玉川通り,trunk,True,False,40.516,"LINESTRING (139.6854202 35.6512914, 139.6854967 35.6513272, 139.685555 35.6513591, 139.685794 35.6514693, 139.6858069 35.6514756)",246,,yes,,,
508448391,1014530043,0,202129903,,井ノ頭通り,tertiary,True,False,28.133,"LINESTRING (139.6971076 35.6622959, 139.6969424 35.6623757, 139.6968431 35.6624293)",,,,,,
508448391,8016547845,0,1284612654,,,residential,False,False,40.058,"LINESTRING (139.6971076 35.6622959, 139.6970679 35.66227, 139.6968149 35.6621052, 139.6967587 35.6620738)",,,,,,
508449297,508450686,0,41522094,,,unclassified,False,False,108.395,"LINESTRING (139.6959362 35.6631762, 139.6962497 35.6633838, 139.6960752 35.6635016, 139.6961638 35.6635692, 139.6960647 35.6636615, 139.6959893 35.6636921, 139.695918 35.6637809, 139.6958742 35.6638367)",,,,,,
508449297,252674360,0,202129903,,井ノ頭通り,tertiary,True,False,62.912,"LINESTRING (139.6959362 35.6631762, 139.695622 35.6634519, 139.6955906 35.6634794, 139.6954918 35.6636091)",,,,,,
508450686,508449297,0,41522094,,,unclassified,False,True,108.395,"LINESTRING (139.6958742 35.6638367, 139.695918 35.6637809, 139.6959893 35.6636921, 139.6960647 35.6636615, 139.6961638 35.6635692, 139.6960752 35.6635016, 139.6962497 35.6633838, 139.6959362 35.6631762)",,,,,,
508450686,252674360,0,"[153109040, 1134321670]",,,tertiary,False,True,42.826,"LINESTRING (139.6958742 35.6638367, 139.6957472 35.6637627, 139.6957042 35.6637376, 139.6954918 35.6636091)",,40,,,,
508461422,508461427,0,41522459,2,,tertiary,False,True,34.332,"LINESTRING (139.6888693 35.6634024, 139.6885113 35.6632988)",,30,,,,
508461422,1091266634,0,93872780,,,residential,False,False,55.922,"LINESTRING (139.6888693 35.6634024, 139.6888637 35.6639053)",,,,,,
508461422,1075301255,0,41522459,2,,tertiary,False,False,110.52200000000002,"LINESTRING (139.6888693 35.6634024, 139.6892554 35.6635123, 139.689662 35.6636454, 139.6897851 35.6636859, 139.6900109 35.6637591)",,30,,,,
508461427,508461422,0,41522459,2,,tertiary,False,False,34.332,"LINESTRING (139.6885113 35.6632988, 139.6888693 35.6634024)",,30,,,,
508461427,1505092310,0,41522459,2,,tertiary,False,True,36.772,"LINESTRING (139.6885113 35.6632988, 139.6881277 35.6631882)",,30,,,,
508461427,1502491325,0,945756136,,,residential,True,False,75.689,"LINESTRING (139.6885113 35.6632988, 139.6889769 35.6627329)",,30,,,,
508462133,318826221,0,"[966462932, 260252972]",2,山手通り,primary,True,False,82.241,"LINESTRING (139.6877919 35.6628595, 139.687737 35.6625281, 139.6877154 35.6623747, 139.6877115 35.6623249, 139.687709 35.6622531, 139.6877078 35.6622202, 139.6877149 35.6621242)",317,"['50', '60']",,,,
508463065,694150841,0,41522464,,,unclassified,False,False,87.483,"LINESTRING (139.6866079 35.6634536, 139.6857199 35.6637674)",,,,,,
508463065,508463072,0,41522547,,,unclassified,True,False,55.961,"LINESTRING (139.6866079 35.6634536, 139.6863594 35.6629926)",,30,,,,
508463065,258037427,0,41522464,,,unclassified,False,True,97.85,"LINESTRING (139.6866079 35.6634536, 139.687446 35.663161, 139.6875181 35.6631513, 139.6876149 35.6631398)",,,,,,
508463072,508465517,0,41522692,,,residential,False,False,86.7,"LINESTRING (139.6863594 35.6629926, 139.6854777 35.6633005)",,30,,,,
508463072,1474144856,0,41522692,,,residential,False,True,79.105,"LINESTRING (139.6863594 35.6629926, 139.6871656 35.662715)",,30,,,,
508463072,1075301224,0,41522547,,,unclassified,True,False,55.417,"LINESTRING (139.6863594 35.6629926, 139.686145 35.6625828, 139.6861282 35.6625315)",,30,,,,
508465517,508463072,0,41522692,,,residential,False,True,86.7,"LINESTRING (139.6854777 35.6633005, 139.6863594 35.6629926)",,30,,,,
508465517,694150841,0,93872716,,,residential,False,True,56.339,"LINESTRING (139.6854777 35.6633005, 139.6857199 35.6637674)",,30,,,,
508465517,694150837,0,41522692,,,residential,False,False,100.319,"LINESTRING (139.6854777 35.6633005, 139.6846718 35.6635835, 139.6844567 35.6636552)",,30,,,,
508465517,508471917,0,93872716,,,residential,False,False,55.348,"LINESTRING (139.6854777 35.6633005, 139.6852573 35.6628917, 139.6852318 35.6628446)",,30,,,,
508471917,508465517,0,93872716,,,residential,False,True,55.348,"LINESTRING (139.6852318 35.6628446, 139.6852573 35.6628917, 139.6854777 35.6633005)",,30,,,,
508471917,1075301224,0,310295385,2,,tertiary,False,False,88.154,"LINESTRING (139.6852318 35.6628446, 139.685891 35.6626105, 139.6861282 35.6625315)",,,,,,
517547593,517547666,0,41857267,,,residential,False,True,35.605,"LINESTRING (139.7057707 35.6634282, 139.7055168 35.6631833)",,,,,,
517547656,517547666,0,41857232,,,residential,False,False,103.494,"LINESTRING (139.7046687 35.663809, 139.7055168 35.6631833)",,,,,,
517547656,1075301248,0,520446648,,,residential,False,False,40.163,"LINESTRING (139.7046687 35.663809, 139.7043312 35.6635739)",,,,,,
517547666,517547656,0,41857232,,,residential,False,True,103.494,"LINESTRING (139.7055168 35.6631833, 139.7046687 35.663809)",,,,,,
517547666,517547593,0,41857267,,,residential,False,False,35.605,"LINESTRING (139.7055168 35.6631833, 139.7057707 35.6634282)",,,,,,
517547666,517547690,0,41857267,,,residential,False,True,31.426,"LINESTRING (139.7055168 35.6631833, 139.7053009 35.6629617)",,,,,,
517547679,1075301248,0,92712572,,,unclassified,True,False,34.769,"LINESTRING (139.7040172 35.6637547, 139.7043312 35.6635739)",,,,,,
517547679,1075301257,0,798739070,,,residential,False,True,29.325,"LINESTRING (139.7040172 35.6637547, 139.7037447 35.663898)",,,,,,
517547690,517547666,0,41857267,,,residential,False,False,31.426,"LINESTRING (139.7053009 35.6629617, 139.7055168 35.6631833)",,,,,,
517547737,1116808261,0,931455735,2,美竹通り,tertiary,False,False,17.418,"LINESTRING (139.702791 35.6617285, 139.7029726 35.6616759)",,,,,,
517547737,517547803,0,138913761,,,unclassified,True,False,94.66499999999999,"LINESTRING (139.702791 35.6617285, 139.7028265 35.6617879, 139.7032488 35.6624943)",,,,,,
517547737,1685221014,0,931455735,2,美竹通り,tertiary,False,True,47.494,"LINESTRING (139.702791 35.6617285, 139.7024273 35.6618243, 139.7022926 35.6618642)",,,,,,
517547743,517547773,0,931455735,2,美竹通り,tertiary,False,False,61.81,"LINESTRING (139.7043701 35.6612256, 139.704929 35.660905)",,,,,,
517547743,517547751,0,41857238,,,unclassified,True,False,63.969,"LINESTRING (139.7043701 35.6612256, 139.7042959 35.6611855, 139.7041675 35.6611025, 139.7040696 35.6610569, 139.7039675 35.6610362, 139.7038292 35.6610206, 139.7037321 35.6610178)",,,,,,
517547743,1116808261,0,931455735,2,美竹通り,tertiary,False,True,135.82500000000002,"LINESTRING (139.7043701 35.6612256, 139.7042369 35.6612713, 139.7032145 35.6615994, 139.7029726 35.6616759)",,,,,,
517547751,1116808689,0,41857238,,,unclassified,True,False,66.52,"LINESTRING (139.7037321 35.6610178, 139.7029958 35.6610164)",,,,,,
517547751,517547785,0,41857240,,,unclassified,False,False,49.056,"LINESTRING (139.7037321 35.6610178, 139.7038751 35.6605922)",,,,,,
517547760,517547743,0,96368959,,,unclassified,True,False,108.30600000000001,"LINESTRING (139.7052925 35.6618459, 139.7044587 35.6612678, 139.7043701 35.6612256)",,,,,,
517547760,517547805,0,231652212,,,residential,True,False,95.366,"LINESTRING (139.7052925 35.6618459, 139.7052115 35.661878, 139.7043119 35.6621628)",,30,,,,
517547773,517547743,0,931455735,2,美竹通り,tertiary,False,True,61.81,"LINESTRING (139.704929 35.660905, 139.7043701 35.6612256)",,,,,,
517547773,517547875,0,207001228,,美竹通り,tertiary,False,False,62.825,"LINESTRING (139.704929 35.660905, 139.7049803 35.6608761, 139.7054921 35.6605735)",,,,,,
517547773,517547879,0,"[207001227, 934526948]",,,unclassified,True,False,61.32299999999999,"LINESTRING (139.704929 35.660905, 139.705014 35.6609446, 139.705462 35.6612449)",,30,,,,
517547779,517547773,0,"[934526946, 207001223]",,,unclassified,True,False,35.231,"LINESTRING (139.7046028 35.6607314, 139.7048644 35.6608721, 139.704929 35.660905)",,,,,,
517547785,517547751,0,41857240,,,unclassified,False,True,49.056,"LINESTRING (139.7038751 35.6605922, 139.7037321 35.6610178)",,,,,,
517547785,1519734364,0,207001221,,,unclassified,True,False,29.167,"LINESTRING (139.7038751 35.6605922, 139.7041899 35.6606504)",,,,,,
517547790,517547785,0,207001226,,,unclassified,True,False,78.794,"LINESTRING (139.7030313 35.660413, 139.7038751 35.6605922)",,,,,,
517547803,517547925,0,138913761,,,unclassified,True,False,89.047,"LINESTRING (139.7032488 35.6624943, 139.703677 35.6632156)",,,,,,
517547805,517547803,0,231652212,,,residential,True,False,102.874,"LINESTRING (139.7043119 35.6621628, 139.7032488 35.6624943)",,30,,,,
517547805,517547892,0,41857251,,,residential,False,True,124.342,"LINESTRING (139.7043119 35.6621628, 139.7048395 35.6627647, 139.7050579 35.6629984, 139.7051218 35.6630668)",,,,,,
517547813,517547760,0,231652212,,,residential,True,False,61.43,"LINESTRING (139.7058193 35.6614966, 139.7052925 35.6618459)",,30,,,,
517547865,2397979255,0,375809353,,宮益坂,tertiary,False,False,46.475,"LINESTRING (139.7048765 35.6599638, 139.7053749 35.6600673)",,40,,,,
517547865,1519733465,0,375809353,,宮益坂,tertiary,False,True,32.746,"LINESTRING (139.7048765 35.6599638, 139.7045229 35.6598991)",,40,,,,
517547865,1519695427,0,138589774,,,unclassified,False,True,51.042,"LINESTRING (139.7048765 35.6599638, 139.7048747 35.6598862, 139.7049303 35.6597282, 139.7049707 35.6596136, 139.7049971 35.6595181)",,,,,,
517547865,517547870,0,207001225,,,unclassified,True,False,44.034,"LINESTRING (139.7048765 35.6599638, 139.7048819 35.6600481, 139.7048114 35.6602182, 139.7047595 35.6603434)",,,,,,
517547870,517547779,0,41857246,,,unclassified,True,False,45.407,"LINESTRING (139.7047595 35.6603434, 139.7046028 35.6607314)",,,,,,
517547875,517547870,0,41857247,,,unclassified,True,False,71.755,"LINESTRING (139.7054921 35.6605735, 139.7054453 35.6605302, 139.7047595 35.6603434)",,,,,,
517547875,256180209,0,207001228,,美竹通り,tertiary,False,False,62.976,"LINESTRING (139.7054921 35.6605735, 139.7058803 35.660336, 139.706007 35.6601988)",,,,,,
517547875,517547773,0,207001228,,美竹通り,tertiary,False,True,62.825,"LINESTRING (139.7054921 35.6605735, 139.7049803 35.6608761, 139.704929 35.660905)",,,,,,
517547879,517547881,0,41857249,,,residential,False,False,58.419,"LINESTRING (139.705462 35.6612449, 139.7058609 35.6608314)",,,,,,
517547879,517547813,0,204921782,,,unclassified,True,False,42.723,"LINESTRING (139.705462 35.6612449, 139.7058193 35.6614966)",,,,,,
517547881,517547879,0,41857249,,,residential,False,True,58.419,"LINESTRING (139.7058609 35.6608314, 139.705462 35.6612449)",,,,,,
517547881,517547875,0,41857248,,,unclassified,True,False,44.121,"LINESTRING (139.7058609 35.6608314, 139.7055385 35.660622, 139.7054921 35.6605735)",,,,,,
517547892,517547690,0,92712572,,,unclassified,True,False,19.959,"LINESTRING (139.7051218 35.6630668, 139.7053009 35.6629617)",,,,,,
517547892,517547805,0,41857251,,,residential,False,False,124.342,"LINESTRING (139.7051218 35.6630668, 139.7050579 35.6629984, 139.7048395 35.6627647, 139.7043119 35.6621628)",,,,,,
517547908,517547922,0,41857254,,,residential,False,False,68.792,"LINESTRING (139.7037444 35.6633109, 139.7040074 35.6631974, 139.7039859 35.6628211)",,,,,,
517547908,517547679,0,138913761,,,unclassified,True,False,55.16,"LINESTRING (139.7037444 35.6633109, 139.7039753 35.6636865, 139.7040172 35.6637547)",,,,,,
517547922,517547908,0,41857254,,,residential,False,True,68.792,"LINESTRING (139.7039859 35.6628211, 139.7040074 35.6631974, 139.7037444 35.6633109)",,,,,,
517547925,517547908,0,138913761,,,unclassified,True,False,12.222,"LINESTRING (139.703677 35.6632156, 139.7037444 35.6633109)",,,,,,
517547925,517547930,0,41857255,,,residential,False,False,97.461,"LINESTRING (139.703677 35.6632156, 139.7032424 35.6633793, 139.702692 35.6635729)",,,,,,
517547930,517547925,0,41857255,,,residential,False,True,97.461,"LINESTRING (139.702692 35.6635729, 139.7032424 35.6633793, 139.703677 35.6632156)",,,,,,
517547930,1685221015,0,138917010,,キャットストリート,unclassified,False,False,113.841,"LINESTRING (139.702692 35.6635729, 139.702534 35.6631299, 139.7023907 35.6627279, 139.7023769 35.662711, 139.7023555 35.6626987, 139.7023326 35.6626914, 139.7022406 35.6626565)",,,,,,5
555997955,1075301224,0,310295385,2,,tertiary,False,True,110.565,"LINESTRING (139.6872051 35.6620732, 139.6871185 35.6620823, 139.687025 35.6621067, 139.6869317 35.6621456, 139.6868383 35.6621888, 139.6865519 35.6623234, 139.6863008 35.6624456, 139.6861282 35.6625315)",,,,,,
555997955,4213654405,0,421613724,,,residential,False,True,87.571,"LINESTRING (139.6872051 35.6620732, 139.6871938 35.6619615, 139.6874151 35.6617137, 139.6876802 35.6614752, 139.6877339 35.6614553)",,,,,,
555997955,256389147,0,966462929,2,航空研通り,tertiary,False,False,25.61,"LINESTRING (139.6872051 35.6620732, 139.6873611 35.6620705, 139.6874873 35.6620849)",,,,,,
597689460,861115454,0,"[87250193, 87250250]",,ペンギン通り,residential,True,False,113.36500000000001,"LINESTRING (139.6994679 35.662017, 139.6994063 35.6619823, 139.6993031 35.6619274, 139.6991733 35.6618365, 139.6991283 35.6617795, 139.6990702 35.6617404, 139.6988627 35.6616854, 139.6987638 35.6616579, 139.6984452 35.6615628, 139.698385 35.6615448)",,,,,,
597689460,1014529802,0,976275941,2,公園通り,tertiary,False,False,93.908,"LINESTRING (139.6994679 35.662017, 139.6995244 35.6619584, 139.6995859 35.6619037, 139.6997697 35.6617598, 139.6999151 35.6616461, 139.700212 35.6614288)",,,,,,
597689460,250652228,0,"[976275946, 976275941]",2,"['公園通り', '公園通り(勤労福祉会館前)']",tertiary,False,True,42.908,"LINESTRING (139.6994679 35.662017, 139.6994244 35.6620726, 139.6993849 35.6621303, 139.6993508 35.6621917, 139.6993182 35.6622663, 139.6992797 35.6623691)",,,,,,
597689467,1519341467,0,138557611,,,unclassified,False,True,81.35400000000001,"LINESTRING (139.6992449 35.6634312, 139.6991497 35.6634093, 139.6983783 35.6632323)",,,,,,
597689467,1014529525,0,1066165139,2,公園通り,tertiary,False,False,51.745999999999995,"LINESTRING (139.6992449 35.6634312, 139.6992517 35.6633742, 139.6992583 35.6633194, 139.6992614 35.6632159, 139.6992623 35.6629664)",,,,,,
597689467,1519548623,0,1066165139,2,公園通り,tertiary,False,True,59.348,"LINESTRING (139.6992449 35.6634312, 139.6992252 35.6635008, 139.699212 35.6635474, 139.6991285 35.6638427, 139.6990925 35.6639503)",,,,,,
597694222,2866947424,0,46770351,,,unclassified,True,False,20.086,"LINESTRING (139.6952584 35.6633323, 139.6954227 35.663454)",,,,,,
597694222,1517364200,0,"[1284613113, 1284613114, 138385062]",,,residential,False,False,224.74099999999999,"LINESTRING (139.6952584 35.6633323, 139.69528 35.6633149, 139.695305 35.6632946, 139.69583 35.6628796, 139.6958529 35.6628159, 139.6959585 35.6626274, 139.6959571 35.662613, 139.6957737 35.6625024, 139.6954466 35.6627586, 139.6951402 35.6630141, 139.6950307 35.6631121, 139.6950096 35.663131, 139.6949969 35.6631424)",,,,,,
